DROPLET RADIUS      0.010000000
    WAVl        QEXT      W0      gf
       28.169000    0.0042598259   2.5619192e-07   1.1152711e-05
       24.390200    0.0057286880   3.5683997e-07   1.4705944e-05
       21.621600    0.0072897069   4.4729806e-07   1.8274173e-05
       19.230800    0.0092472818   5.5711948e-07   2.2472991e-05
       17.211700     0.011574275   6.3548498e-07   2.6859681e-05
       15.576300     0.013144994   6.9060451e-07   3.1576637e-05
       14.419600     0.013764675   7.2119915e-07   3.5961714e-05
       13.157900     0.013045410   6.9611672e-07   4.2163020e-05
       11.940300    0.0088156159   5.6875723e-07   5.1001202e-05
       11.019300    0.0047722642   8.1378622e-07   6.1227602e-05
       10.309300    0.0029669661   2.1683357e-06   7.1395114e-05
       9.6852000    0.0024394921   4.5825493e-06   8.2162517e-05
       9.2039000    0.0022703568   7.0818823e-06   9.1782262e-05
       8.6655000    0.0021599789   1.0859936e-05   0.00010438139
       8.0808000    0.0021122638   1.6526660e-05   0.00012093188
       7.6190000    0.0021103679   2.2677553e-05   0.00013676486
       7.1429000    0.0021784846   3.0825851e-05   0.00015647590
       6.6667000    0.0024653321   3.9997217e-05   0.00018102719
       6.2500000    0.0052654023   2.9872637e-05   0.00020877042
       5.8824000    0.0046610152   2.1199961e-05   0.00022466467
       5.5556000    0.0011327323   0.00014269646   0.00025669189
       5.2632000   0.00090722310   0.00025356183   0.00028867252
       5.0000000    0.0011941438   0.00025441024   0.00032153568
       4.7059000    0.0016001550   0.00025028467   0.00036386719
       4.3507000    0.0010333901   0.00054990793   0.00042694623
       4.0891000   0.00063624779    0.0012187756   0.00048576026
       3.7807000   0.00041896021    0.0028183373   0.00057337879
       3.3996000    0.0025230769   0.00093120167   0.00072707515
       3.0713000     0.031418301   0.00016065031   0.00089535889
       2.7836000     0.018809777   5.1524030e-05   0.00096043666
       2.5674000   0.00045145177    0.0061181531    0.0011844106
       2.3337000   0.00012569675     0.041667386    0.0014556025
       2.1075000   0.00011132367     0.078885653    0.0017978079
       1.9380000   0.00049339954     0.026031670    0.0021326302
       1.7707000   4.9887800e-05      0.38264731    0.0025609712
       1.6240000   5.2205723e-05      0.53104663    0.0030503983
       1.4948000   0.00011792450      0.33371087    0.0036051728
       1.3661000   7.4961994e-05      0.76316146    0.0043204669
       1.2527000   8.6184609e-05      0.95125293    0.0051424825
       1.1652000   0.00011512632      0.96007921    0.0059471239
       1.0989000   0.00014140469      0.99470281    0.0066889383
       1.0526000   0.00016848801      0.99626477    0.0072921361
      0.99750000   0.00021075519      0.99293217    0.0081221968
      0.92510000   0.00028550950      0.99800845    0.0094463914
      0.86620000   0.00037324393      0.99946202     0.010777514
      0.81100000   0.00048863588      0.99983253     0.012297492
      0.76780000   0.00061160722      0.99983978     0.013722913
      0.72020000   0.00079545315      0.99993564     0.015600503
      0.67870000    0.0010157182      0.99998401     0.017570938
DROPLET RADIUS      0.036783798
    WAVl        QEXT      W0      gf
       500.00000   0.00034614895   1.4520424e-10   5.6952658e-08
       142.85710   0.00094659705   5.2696004e-09   6.2640710e-07
       76.923100    0.0023071657   2.4544698e-08   2.0065403e-06
       52.631600    0.0040828624   4.7783042e-08   3.7933000e-06
       40.000000    0.0040219297   9.0993096e-08   6.4045859e-06
       32.786900    0.0039124545   1.9994147e-07   9.7755523e-06
       28.169000    0.0046751878   3.3866867e-07   1.3433476e-05
       24.390200    0.0062872889   4.7171780e-07   1.7713344e-05
       21.621600    0.0080005375   5.9129603e-07   2.2011263e-05
       19.230800     0.010149019   7.3647044e-07   2.7068735e-05
       17.211700     0.012702936   8.4006186e-07   3.2352505e-05
       15.576300     0.014426813   9.1292340e-07   3.8034103e-05
       14.419600     0.015106900   9.5336492e-07   4.3315970e-05
       13.157900     0.014317452   9.2020519e-07   5.0785533e-05
       11.940300    0.0096751930   7.5184388e-07   6.1431232e-05
       11.019300    0.0052376128   1.0757438e-06   7.3748937e-05
       10.309300    0.0032562994   2.8663069e-06   8.5995665e-05
       9.6852000    0.0026774060   6.0576009e-06   9.8964927e-05
       9.2039000    0.0024917899   9.3613779e-06   0.00011055184
       8.6655000    0.0023706640   1.4355392e-05   0.00012572740
       8.0808000    0.0023183171   2.1845828e-05   0.00014566231
       7.6190000    0.0023162580   2.9976112e-05   0.00016473295
       7.1429000    0.0023910488   4.0746353e-05   0.00018847460
       6.6667000    0.0027059274   5.2868480e-05   0.00021804615
       6.2500000    0.0057793452   3.9485346e-05   0.00025146200
       5.8824000    0.0051158465   2.8021741e-05   0.00027060812
       5.5556000    0.0012433434   0.00018860333   0.00030918354
       5.2632000   0.00099586682   0.00033511790   0.00034770300
       5.0000000    0.0013108443   0.00033623356   0.00038728543
       4.7059000    0.0017565642   0.00033077455   0.00043827215
       4.3507000    0.0011345415   0.00072666163   0.00051424798
       4.0891000   0.00069869657    0.0016101258   0.00058508584
       3.7807000   0.00046034062    0.0037212319   0.00069061523
       3.3996000    0.0027708901    0.0012301762   0.00087572306
       3.0713000     0.034499416   0.00021226298    0.0010783967
       2.7836000     0.020647459   6.8077522e-05    0.0011568723
       2.5674000   0.00049662789    0.0080671796    0.0014265861
       2.3337000   0.00013986977     0.054315227    0.0017531899
       2.1075000   0.00012535350      0.10161715    0.0021653138
       1.9380000   0.00054646863     0.034091170    0.0025685378
       1.7707000   6.1522258e-05      0.45004071    0.0030843668
       1.6240000   6.7110164e-05      0.59914976    0.0036737351
       1.4948000   0.00014342728      0.39791819    0.0043417660
       1.3661000   0.00010248019      0.80954225    0.0052030423
       1.2527000   0.00012350170      0.96258953    0.0061927573
       1.1652000   0.00016532009      0.96941739    0.0071614930
       1.0989000   0.00020475399      0.99597440    0.0080545373
       1.0526000   0.00024404832      0.99716164    0.0087806710
      0.99750000   0.00030500093      0.99462276    0.0097798545
      0.92510000   0.00041363415      0.99848569     0.011373738
      0.86620000   0.00054085472      0.99959082     0.012975831
      0.81100000   0.00070801497      0.99987255     0.014805078
      0.76780000   0.00088606225      0.99987797     0.016520401
      0.72020000    0.0011521984      0.99995094     0.018779688
      0.67870000    0.0014709423      0.99998780     0.021150522
DROPLET RADIUS      0.040370173
    WAVl        QEXT      W0      gf
       500.00000   0.00037989807   1.9195146e-10   6.8761186e-08
       142.85710    0.0010388897   6.9660992e-09   7.5419235e-07
       76.923100    0.0025321160   3.2446610e-08   2.4169039e-06
       52.631600    0.0044809492   6.3166240e-08   4.5690506e-06
       40.000000    0.0044140802   1.2028712e-07   7.7143420e-06
       32.786900    0.0042939402   2.6430951e-07   1.1774668e-05
       28.169000    0.0051310581   4.4769691e-07   1.6180645e-05
       24.390200    0.0069003724   6.2357736e-07   2.1335737e-05
       21.621600    0.0087807031   7.8164949e-07   2.6512581e-05
       19.230800     0.011138720   9.7355666e-07   3.2604294e-05
       17.211700     0.013941698   1.1104934e-06   3.8968598e-05
       15.576300     0.015833671   1.2068069e-06   4.5812117e-05
       14.419600     0.016580051   1.2602637e-06   5.2174179e-05
       13.157900     0.015713558   1.2164250e-06   6.1171388e-05
       11.940300     0.010618599   9.9386196e-07   7.3994291e-05
       11.019300    0.0057483514   1.4220164e-06   8.8830967e-05
       10.309300    0.0035738612   3.7889211e-06   0.00010358207
       9.6852000    0.0029385380   8.0073771e-06   0.00011920343
       9.2039000    0.0027348377   1.2374465e-05   0.00013315977
       8.6655000    0.0026019207   1.8975696e-05   0.00015143858
       8.0808000    0.0025444974   2.8876581e-05   0.00017544994
       7.6190000    0.0025422666   3.9622993e-05   0.00019842024
       7.1429000    0.0026243937   5.3858475e-05   0.00022701664
       6.6667000    0.0029700585   6.9880177e-05   0.00026263484
       6.2500000    0.0063435879   5.2190046e-05   0.00030288295
       5.8824000    0.0056151521   3.7037715e-05   0.00032594662
       5.5556000    0.0013648012   0.00024926866   0.00037240869
       5.2632000    0.0010932250   0.00044288106   0.00041880359
       5.0000000    0.0014390244   0.00044434652   0.00046647880
       4.7059000    0.0019283689   0.00043712180   0.00052788998
       4.3507000    0.0012457085   0.00096013167   0.00061939865
       4.0891000   0.00076740297    0.0021267657   0.00070471753
       3.7807000   0.00050598060    0.0049116696   0.00083181728
       3.3996000    0.0030435556    0.0016248635    0.0010547515
       3.0713000     0.037886841   0.00028042683    0.0012988384
       2.7836000     0.022665528   8.9939869e-05    0.0013934911
       2.5674000   0.00054670698     0.010629180    0.0017182692
       2.3337000   0.00015627921     0.070509975    0.0021115959
       2.1075000   0.00014217122      0.12995388    0.0026079088
       1.9380000   0.00060689011     0.044522592    0.0030934923
       1.7707000   7.7333724e-05      0.51925397    0.0037146533
       1.6240000   8.7879421e-05      0.66355822    0.0044243373
       1.4948000   0.00017770001      0.46575124    0.0052287024
       1.3661000   0.00014176326      0.84858556    0.0062656897
       1.2527000   0.00017744950      0.97135466    0.0074572314
       1.1652000   0.00023790960      0.97661077    0.0086234332
       1.0989000   0.00029653079      0.99693965    0.0096984454
       1.0526000   0.00035351315      0.99784207     0.010572490
      0.99750000   0.00044149088      0.99590734     0.011775141
      0.92510000   0.00059919338      0.99884763     0.013693448
      0.86620000   0.00078355766      0.99968846     0.015621474
      0.81100000    0.0010255904      0.99990288     0.017822695
      0.76780000    0.0012832512      0.99990694     0.019886683
      0.72020000    0.0016682759      0.99996255     0.022605034
      0.67870000    0.0021292005      0.99999068     0.025457443
DROPLET RADIUS      0.044306215
    WAVl        QEXT      W0      gf
       500.00000   0.00041693769   2.5374852e-10   7.9884941e-08
       142.85710    0.0011401809   9.2087693e-09   9.0836135e-07
       76.923100    0.0027790001   4.2892452e-08   2.9111017e-06
       52.631600    0.0049178530   8.3501847e-08   5.5034329e-06
       40.000000    0.0048444704   1.5901185e-07   9.2919203e-06
       32.786900    0.0047126289   3.4939948e-07   1.4182615e-05
       28.169000    0.0056313898   5.9182394e-07   1.9489609e-05
       24.390200    0.0075732568   8.2432331e-07   2.5698916e-05
       21.621600    0.0096369737   1.0332802e-06   3.1934409e-05
       19.230800     0.012224974   1.2869624e-06   3.9271857e-05
       17.211700     0.015301317   1.4679767e-06   4.6937661e-05
       15.576300     0.017377781   1.5952892e-06   5.5180722e-05
       14.419600     0.018196911   1.6659490e-06   6.2843892e-05
       13.157900     0.017245838   1.6079910e-06   7.3681206e-05
       11.940300     0.011654013   1.3137770e-06   8.9126612e-05
       11.019300    0.0063089114   1.8797366e-06   0.00010699737
       10.309300    0.0039224099   5.0084628e-06   0.00012476494
       9.6852000    0.0032251591   1.0584619e-05   0.00014358070
       9.2039000    0.0030016159   1.6357153e-05   0.00016039096
       8.6655000    0.0028557646   2.5082690e-05   0.00018240755
       8.0808000    0.0027927796   3.8169421e-05   0.00021132887
       7.6190000    0.0027903707   5.2373376e-05   0.00023899619
       7.1429000    0.0028805648   7.1188382e-05   0.00027343991
       6.6667000    0.0032600471   9.2363222e-05   0.00031634095
       6.2500000    0.0069630989   6.8980513e-05   0.00036481793
       5.8824000    0.0061633116   4.8953068e-05   0.00039260124
       5.5556000    0.0014981868   0.00032943046   0.00044856182
       5.2632000    0.0012001750   0.00058525624   0.00050444185
       5.0000000    0.0015798425   0.00058717851   0.00056186397
       4.7059000    0.0021171248   0.00057761503   0.00063583033
       4.3507000    0.0013679288    0.0012684516   0.00074604636
       4.0891000   0.00084304734    0.0028085452   0.00084880519
       3.7807000   0.00055639208    0.0064800009    0.0010018817
       3.3996000    0.0033437668    0.0021457174    0.0012703651
       3.0713000     0.041612406   0.00037043075    0.0015643213
       2.7836000     0.024881966   0.00011880804    0.0016785164
       2.5674000   0.00060238349     0.013991336    0.0020695768
       2.3337000   0.00017552469     0.091053579    0.0025432409
       2.1075000   0.00016268418      0.16471316    0.0031409198
       1.9380000   0.00067634227     0.057940116    0.0037256619
       1.7707000   9.9095752e-05      0.58766025    0.0044736282
       1.6240000   0.00011706615      0.72233777    0.0053281428
       1.4948000   0.00022441420      0.53476604    0.0062966053
       1.3661000   0.00019803215      0.88074862    0.0075450623
       1.2527000   0.00025547399      0.97809956    0.0089794728
       1.1652000   0.00034291752      0.98213082     0.010383268
       1.0989000   0.00042946497      0.99767213     0.011677205
       1.0526000   0.00051205630      0.99835822     0.012729188
      0.99750000   0.00063911173      0.99688301     0.014176594
      0.92510000   0.00086783191      0.99912216     0.016485126
      0.86620000    0.0011348307      0.99976251     0.018805169
      0.81100000    0.0014850581      0.99992589     0.021453770
      0.76780000    0.0018576872      0.99992892     0.023937114
      0.72020000    0.0024142708      0.99997136     0.027207648
      0.67870000    0.0030801787      0.99999286     0.030639416
DROPLET RADIUS      0.048626016
    WAVl        QEXT      W0      gf
       500.00000   0.00045758864   3.3544059e-10   9.7929651e-08
       142.85710    0.0012513482   1.2173445e-08   1.0943870e-06
       76.923100    0.0030499571   5.6701205e-08   3.5064459e-06
       52.631600    0.0053973598   1.1038420e-07   6.6288938e-06
       40.000000    0.0053168305   2.1020329e-07   1.1192150e-05
       32.786900    0.0051721504   4.6188214e-07   1.7082980e-05
       28.169000    0.0061805225   7.8234842e-07   2.3475239e-05
       24.390200    0.0083117809   1.0896921e-06   3.0954348e-05
       21.621600     0.010576782   1.3659125e-06   3.8464984e-05
       19.230800     0.013417215   1.7012532e-06   4.7302911e-05
       17.211700     0.016793599   1.9405306e-06   5.6536363e-05
       15.576300     0.019072550   2.1088172e-06   6.6465176e-05
       14.419600     0.019971518   2.2022139e-06   7.5695566e-05
       13.157900     0.018927587   2.1255879e-06   8.8749355e-05
       11.940300     0.012790415   1.7366562e-06   0.00010735365
       11.019300    0.0069241586   2.4847650e-06   0.00012887895
       10.309300    0.0043049749   6.6204656e-06   0.00015027979
       9.6852000    0.0035397641   1.3991183e-05   0.00017294311
       9.2039000    0.0032944496   2.1621335e-05   0.00019319083
       8.6655000    0.0031344117   3.3154532e-05   0.00021970946
       8.0808000    0.0030653357   5.0451750e-05   0.00025454464
       7.6190000    0.0030627451   6.9225042e-05   0.00028786930
       7.1429000    0.0031618138   9.4091773e-05   0.00032935582
       6.6667000    0.0035784509   0.00012207572   0.00038102852
       6.2500000    0.0076433535   9.1169445e-05   0.00043941631
       5.8824000    0.0067651461   6.4699277e-05   0.00047288584
       5.5556000    0.0016446953   0.00043534346   0.00054028597
       5.2632000    0.0013176909   0.00077333288   0.00060758963
       5.0000000    0.0017345849   0.00077585011   0.00067675065
       4.7059000    0.0023245612   0.00076318778   0.00076583817
       4.3507000    0.0015023660    0.0016755078   0.00089858436
       4.0891000   0.00092640612    0.0037078046    0.0010223461
       3.7807000   0.00061217888    0.0085440902    0.0012067047
       3.3996000    0.0036745881    0.0028327535    0.0015300339
       3.0713000     0.045711709   0.00048924207    0.0018840406
       2.7836000     0.027316636   0.00015691806    0.0020218565
       2.5674000   0.00066451435     0.018394042    0.0024926912
       2.3337000   0.00019843482      0.11680817    0.0030630783
       2.1075000   0.00018817261      0.20651888    0.0037827957
       1.9380000   0.00075709275     0.075061659    0.0044869128
       1.7707000   0.00012936726      0.65275534    0.0053875210
       1.6240000   0.00015835928      0.77426232    0.0064163577
       1.4948000   0.00028885882      0.60234892    0.0075823120
       1.3661000   0.00027883805      0.90677678    0.0090852433
       1.2527000   0.00036834723      0.98327140     0.010811873
       1.1652000   0.00049483727      0.98635476     0.012501508
       1.0989000   0.00062195849      0.99822791     0.014058799
       1.0526000   0.00074160433      0.99874977     0.015324819
      0.99750000   0.00092514025      0.99762390     0.017066619
      0.92510000    0.0012565534      0.99933044     0.019844499
      0.86620000    0.0016429330      0.99981868     0.022636041
      0.81100000    0.0021493318      0.99994335     0.025822764
      0.76780000    0.0026877638      0.99994560     0.028810587
      0.72020000    0.0034915171      0.99997805     0.032745544
      0.67870000    0.0044523834      0.99999452     0.036874700
DROPLET RADIUS      0.053366992
    WAVl        QEXT      W0      gf
       500.00000   0.00050220303   4.4343269e-10   1.1865798e-07
       142.85710    0.0013733544   1.6092568e-08   1.3180383e-06
       76.923100    0.0033473345   7.4955509e-08   4.2235074e-06
       52.631600    0.0059236251   1.4592090e-07   7.9844747e-06
       40.000000    0.0058352548   2.7787476e-07   1.3480982e-05
       32.786900    0.0056764896   6.1057557e-07   2.0576471e-05
       28.169000    0.0067832207   1.0342058e-06   2.8275952e-05
       24.390200    0.0091223559   1.4404853e-06   3.7284510e-05
       21.621600     0.011608290   1.8056192e-06   4.6331025e-05
       19.230800     0.014725801   2.2489002e-06   5.6976252e-05
       17.211700     0.018431514   2.5651903e-06   6.8097929e-05
       15.576300     0.020932704   2.7876344e-06   8.0057260e-05
       14.419600     0.021919284   2.9110813e-06   9.1175402e-05
       13.157900     0.020773399   2.8097720e-06   0.00010689903
       11.940300     0.014037663   2.2956302e-06   0.00012930834
       11.019300    0.0075994356   3.2844960e-06   0.00015523550
       10.309300    0.0047248835   8.7511836e-06   0.00018101251
       9.6852000    0.0038850943   1.8493827e-05   0.00020831007
       9.2039000    0.0036158942   2.8579156e-05   0.00023269809
       8.6655000    0.0034402983   4.3823031e-05   0.00026463926
       8.0808000    0.0033645550   6.6684631e-05   0.00030659742
       7.6190000    0.0033617840   9.1496161e-05   0.00034673604
       7.1429000    0.0034706212   0.00012435945   0.00039670515
       6.6667000    0.0039280900   0.00016133972   0.00045894257
       6.2500000    0.0083903902   0.00012049051   0.00052926672
       5.8824000    0.0074259667   8.5506515e-05   0.00056958729
       5.5556000    0.0018056513   0.00057526180   0.00065076431
       5.2632000    0.0014468574    0.0010217348   0.00073182595
       5.0000000    0.0019046847    0.0010250243   0.00081512470
       4.7059000    0.0025526056    0.0010082545   0.00092242340
       4.3507000    0.0016503322    0.0022127335    0.0010823031
       4.0891000    0.0010183740    0.0048931593    0.0012313576
       3.7807000   0.00067406407     0.011257068    0.0014533856
       3.3996000    0.0040395358    0.0037384635    0.0018427504
       3.0713000     0.050224707   0.00064603203    0.0022690653
       2.7836000     0.029991506   0.00020721423    0.0024354503
       2.5674000   0.00073417636     0.024143255    0.0030022811
       2.3337000   0.00022616557      0.14862332    0.0036891091
       2.1075000   0.00022045298      0.25562662    0.0045557412
       1.9380000   0.00085224461     0.096690282    0.0054035586
       1.7707000   0.00017184266      0.71250734    0.0064878898
       1.6240000   0.00021709076      0.81883154    0.0077265216
       1.4948000   0.00037865844      0.66610136    0.0091301287
       1.3661000   0.00039509864      0.92754048     0.010939245
       1.2527000   0.00053164322      0.98722662     0.013017427
       1.1652000   0.00071461096      0.98958028     0.015050904
       1.0989000   0.00090058763      0.99864964     0.016924968
       1.0526000    0.0010738083      0.99904684     0.018448428
      0.99750000    0.0013389222      0.99818651     0.020544316
      0.92510000    0.0018186704      0.99948851     0.023886726
      0.86620000    0.0023773022      0.99986132     0.027245444
      0.81100000    0.0031087869      0.99995661     0.031079617
      0.76780000    0.0038859082      0.99995828     0.034674598
      0.72020000    0.0050450000      0.99998313     0.039409588
      0.67870000    0.0064291809      0.99999578     0.044379056
DROPLET RADIUS      0.058570208
    WAVl        QEXT      W0      gf
       500.00000   0.00055116727   5.8619188e-10   1.4155018e-07
       142.85710    0.0015072566   2.1273412e-08   1.5876304e-06
       76.923100    0.0036737092   9.9086537e-08   5.0872564e-06
       52.631600    0.0065012101   1.9289801e-07   9.6173423e-06
       40.000000    0.0064042378   3.6733150e-07   1.6237857e-05
       32.786900    0.0062300208   8.0713629e-07   2.4784386e-05
       28.169000    0.0074447150   1.3671388e-06   3.4058387e-05
       24.390200     0.010012021   1.9041992e-06   4.4909145e-05
       21.621600     0.012740461   2.3868636e-06   5.5805615e-05
       19.230800     0.016162110   2.9728236e-06   6.8627712e-05
       17.211700     0.020229303   3.3909079e-06   8.2023741e-05
       15.576300     0.022974416   3.6849326e-06   9.6428848e-05
       14.419600     0.024057138   3.8480934e-06   0.00010982085
       13.157900     0.022799303   3.7141458e-06   0.00012876045
       11.940300     0.015406579   3.0344856e-06   0.00015575307
       11.019300    0.0083406094   4.3415645e-06   0.00018698221
       10.309300    0.0051857914   1.1567461e-05   0.00021803017
       9.6852000    0.0042641627   2.4445041e-05   0.00025090948
       9.2039000    0.0039687595   3.7775192e-05   0.00028028431
       8.6655000    0.0037761048   5.7922944e-05   0.00031875666
       8.0808000    0.0036930683   8.8137687e-05   0.00036929407
       7.6190000    0.0036901251   0.00012092792   0.00041763967
       7.1429000    0.0038097222   0.00016435656   0.00047782538
       6.6667000    0.0043120775   0.00021322141   0.00055278693
       6.2500000    0.0092108769   0.00015923286   0.00063748666
       5.8824000    0.0081516292   0.00011299910   0.00068606222
       5.5556000    0.0019825258   0.00076007327   0.00078383049
       5.2632000    0.0015888867    0.0013497341   0.00088146107
       5.0000000    0.0020917454    0.0013540218   0.00098178611
       4.7059000    0.0028034154    0.0013318052    0.0011110169
       4.3507000    0.0018133175    0.0029214402    0.0013035729
       4.0891000    0.0011199936    0.0064543364    0.0014830851
       3.7807000   0.00074292817     0.014816813    0.0017504716
       3.3996000    0.0044426853    0.0049315551    0.0022193386
       3.0713000     0.055196444   0.00085286124    0.0027327197
       2.7836000     0.032930908   0.00027357018    0.0029336853
       2.5674000   0.00081274767     0.031623745    0.0036160091
       2.3337000   0.00026034220      0.18721927    0.0044430015
       2.1075000   0.00026211388      0.31174053    0.0054864777
       1.9380000   0.00096608962      0.12366840    0.0065072605
       1.7707000   0.00023185764      0.76557139    0.0078126989
       1.6240000   0.00030096678      0.85615593    0.0093037853
       1.4948000   0.00050480852      0.72415995     0.010993337
       1.3661000   0.00056259033      0.94391761     0.013170812
       1.2527000   0.00076785962      0.99024568     0.015671881
       1.1652000    0.0010324676      0.99203982     0.018118939
       1.0989000    0.0013036872      0.99896969     0.020374012
       1.0526000    0.0015542934      0.99927230     0.022207123
      0.99750000    0.0019371204      0.99861382     0.024728927
      0.92510000    0.0026308346      0.99960854     0.028750476
      0.86620000    0.0034375962      0.99989371     0.032791703
      0.81100000    0.0044928433      0.99996669     0.037405316
      0.76780000    0.0056127518      0.99996791     0.041731658
      0.72020000    0.0072811862      0.99998700     0.047431137
      0.67870000    0.0092706979      0.99999674     0.053414854
DROPLET RADIUS      0.064280731
    WAVl        QEXT      W0      gf
       500.00000   0.00060490550   7.7491110e-10   1.7184671e-07
       142.85710    0.0016542146   2.8122173e-08   1.9123011e-06
       76.923100    0.0040319095   1.3098620e-07   6.1276012e-06
       52.631600    0.0071351215   2.5499849e-07   1.1584100e-05
       40.000000    0.0070287130   4.8558650e-07   1.9558517e-05
       32.786900    0.0068375468   1.0669728e-06   2.9852817e-05
       28.169000    0.0081707491   1.8072446e-06   4.1023305e-05
       24.390200     0.010988508   2.5171792e-06   5.4092972e-05
       21.621600     0.013983140   3.1551996e-06   6.7217675e-05
       19.230800     0.017738639   3.9297541e-06   8.2661763e-05
       17.211700     0.022202613   4.4823850e-06   9.8797231e-05
       15.576300     0.025215448   4.8710151e-06   0.00011614831
       14.419600     0.026403670   5.0866584e-06   0.00013227925
       13.157900     0.025022896   4.9095513e-06   0.00015509270
       11.940300     0.016909046   4.0110887e-06   0.00018760618
       11.019300    0.0091541236   5.7387412e-06   0.00022522149
       10.309300    0.0056917152   1.5289763e-05   0.00026261806
       9.6852000    0.0046802817   3.2310570e-05   0.00030222030
       9.2039000    0.0043561360   4.9928933e-05   0.00033760148
       8.6655000    0.0041447815   7.6557028e-05   0.00038394027
       8.0808000    0.0040537735   0.00011648792   0.00044481079
       7.6190000    0.0040506764   0.00015981984   0.00050304105
       7.1429000    0.0041821358   0.00021720609   0.00057553172
       6.6667000    0.0047338543   0.00028176865   0.00066581791
       6.2500000     0.010112186   0.00021041833   0.00076783047
       5.8824000    0.0089485959   0.00014932121   0.00082635339
       5.5556000    0.0021769578    0.0010041316   0.00094410143
       5.2632000    0.0017451402    0.0017827071    0.0010616856
       5.0000000    0.0022975688    0.0017882782    0.0011825150
       4.7059000    0.0030794170    0.0017588353    0.0013381584
       4.3507000    0.0019930283    0.0038558333    0.0015700643
       4.0891000    0.0012324966    0.0085082909    0.0017862522
       3.7807000   0.00081986270     0.019477221    0.0021082521
       3.3996000    0.0048888159    0.0065017105    0.0026728257
       3.0713000     0.060677956    0.0011255709    0.0032910421
       2.7836000     0.036161843   0.00036107703    0.0035339024
       2.5674000   0.00090202336     0.041311724    0.0043551404
       2.3337000   0.00030326382      0.23302725    0.0053508348
       2.1075000   0.00031685635      0.37387601    0.0066071587
       1.9380000    0.0011046159      0.15679482    0.0078361091
       1.7707000   0.00031711877      0.81133381    0.0094076119
       1.6240000   0.00042112209      0.88677602     0.011202448
       1.4948000   0.00068316546      0.77536780     0.013236008
       1.3661000   0.00080409284      0.95672118     0.015856592
       1.2527000    0.0011094601      0.99254714     0.018866320
       1.1652000    0.0014919828      0.99391353     0.021810837
       1.0989000    0.0018864637      0.99921267     0.024524214
       1.0526000    0.0022487073      0.99944347     0.026729823
      0.99750000    0.0028011592      0.99893847     0.029764068
      0.92510000    0.0038029511      0.99969973     0.034602980
      0.86620000    0.0049663549      0.99991832     0.039466074
      0.81100000    0.0064860344      0.99997435     0.045019002
      0.76780000    0.0080965976      0.99997524     0.050227599
      0.72020000     0.010492156      0.99998994     0.057092140
      0.67870000     0.013342911      0.99999747     0.064303333
DROPLET RADIUS      0.070548023
    WAVl        QEXT      W0      gf
       500.00000   0.00066388316   1.0243868e-09   2.0706256e-07
       142.85710    0.0018155017   3.7175818e-08   2.3033016e-06
       76.923100    0.0044250397   1.7315545e-07   7.3807024e-06
       52.631600    0.0078308549   3.3709088e-07   1.3953071e-05
       40.000000    0.0077140963   6.4191020e-07   2.3558265e-05
       32.786900    0.0075043402   1.4104532e-06   3.5957711e-05
       28.169000    0.0089676301   2.3890191e-06   4.9412513e-05
       24.390200     0.012060306   3.3274669e-06   6.5154804e-05
       21.621600     0.015347139   4.1708387e-06   8.0963370e-05
       19.230800     0.019469117   5.1946741e-06   9.9565583e-05
       17.211700     0.024368633   5.9251367e-06   0.00011900067
       15.576300     0.027675317   6.4387981e-06   0.00013990023
       14.419600     0.028979303   6.7237930e-06   0.00015933034
       13.157900     0.027463506   6.4896103e-06   0.00018681014
       11.940300     0.018558110   5.3019088e-06   0.00022597386
       11.019300     0.010047056   7.5853988e-06   0.00027128118
       10.309300    0.0062470696   2.0209390e-05   0.00031632432
       9.6852000    0.0051370946   4.2705729e-05   0.00036402390
       9.2039000    0.0047814253   6.5990844e-05   0.00040663934
       8.6655000    0.0045495776   0.00010118186   0.00046245271
       8.0808000    0.0044498657   0.00015395000   0.00053576865
       7.6190000    0.0044466480   0.00021120821   0.00060590404
       7.1429000    0.0045911993   0.00028703068   0.00069321462
       6.6667000    0.0051972303   0.00037232341   0.00080195706
       6.2500000     0.011102481   0.00027803465   0.00092481932
       5.8824000    0.0098240084   0.00019730240   0.00099532994
       5.5556000    0.0023907809    0.0013263463    0.0011371372
       5.2632000    0.0019171561    0.0023540314    0.0012787500
       5.0000000    0.0025241927    0.0023612415    0.0014242717
       4.7059000    0.0033833562    0.0023222069    0.0016117221
       4.3507000    0.0021914379    0.0050868835    0.0018910127
       4.0891000    0.0013573597     0.011206821    0.0021513608
       3.7807000   0.00090624595     0.025561007    0.0025391129
       3.3996000    0.0053836070    0.0085655643    0.0032188880
       3.0713000     0.066727405    0.0014849367    0.0039633361
       2.7836000     0.039714330   0.00047641768    0.0042570053
       2.5674000    0.0010043803     0.053784046    0.0052452772
       2.3337000   0.00035819825      0.28600641    0.0064439947
       2.1075000   0.00038998459      0.44033430    0.0079564687
       1.9380000    0.0012762370      0.19669890    0.0094359243
       1.7707000   0.00043875502      0.84981502     0.011327548
       1.6240000   0.00059363715      0.91147706     0.013487807
       1.4948000   0.00093658696      0.81927941     0.015935185
       1.3661000    0.0011524629      0.96666339     0.019088763
       1.2527000    0.0016032213      0.99430011     0.022710320
       1.1652000    0.0021558577      0.99534020     0.026253251
       1.0989000    0.0027282485      0.99939721     0.029518029
       1.0526000    0.0032512735      0.99957350     0.032171905
